category,title,description,resource,region,statusWord,message
ECR,ECR Repository Encrypted,Ensure that the images in ECR repository are encrypted using desired encryption level.,N/A,il-central-1,UNKNOWN,Unable to query ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Encrypted,Ensure that the images in ECR repository are encrypted using desired encryption level.,N/A,ca-west-1,UNKNOWN,Unable to query ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,us-east-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,us-east-2,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,us-west-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,us-west-2,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,af-south-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-east-1,OK,Region is not enabled
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-south-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-northeast-3,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ca-central-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-central-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-west-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-west-2,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-west-3,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-north-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-south-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-northeast-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-northeast-2,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-southeast-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-southeast-2,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,sa-east-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,me-south-1,OK,Region is not enabled
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,me-central-1,OK,No ECR repositories present
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-southeast-3,OK,Region is not enabled
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-south-2,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ap-southeast-4,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-south-2,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,eu-central-2,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,il-central-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Tag Immutability,Ensures ECR repository image tags cannot be overwritten,N/A,ca-west-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,us-east-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,us-east-2,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,us-west-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,us-west-2,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,af-south-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-east-1,OK,Region is not enabled
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-south-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-northeast-3,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ca-central-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-central-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-west-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-west-2,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-west-3,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-north-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-south-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-northeast-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-northeast-2,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-southeast-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-southeast-2,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,sa-east-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,me-south-1,OK,Region is not enabled
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,me-central-1,OK,No ECR repositories present
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-southeast-3,OK,Region is not enabled
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-south-2,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ap-southeast-4,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-south-2,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,eu-central-2,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,il-central-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,ECR Repository Has Tags,Ensure that Amazon ECR repositories have tags associated.,N/A,ca-west-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,us-east-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,us-east-2,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,us-west-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,us-west-2,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,af-south-1,UNKNOWN,Unable to query for ECR repositories: The security token included in the request is invalid.
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ap-east-1,OK,Region is not enabled
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ap-south-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ap-northeast-3,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ca-central-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,eu-central-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,eu-west-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,eu-west-2,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,eu-west-3,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,eu-north-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,eu-south-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ap-northeast-1,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ap-northeast-2,OK,No ECR repositories present
ECR,Amazon ECR Scan on Push,Ensures Amazon ECR container images are automatically scanned for security vulnerabilities after being pushed to a repository.,N/A,ap-southeast-1,OK,No ECR repositories present
